CODE,YEAR,MONTH,LAT,LON,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SRF_ALB,CLOUD_AMT,CLRSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,GWETPROF,GWETROOT,GWETTOP,PRECTOTCORR,PRECTOTCORR_SUM,PS,QV2M,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TOA_SW_DWN,TS,MAIZE,WHEAT,RICE,SOYBEAN
CLB,2024,3,4.5,-71.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.65,0.66,4.59,142.29,99.02,18.69,77.05,28.58,23.72,26.15,36.58,22.85,8.76,0.0,29.03,0.0,0.0,0.0,0.0
CLB,2018,10,7.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.94,0.91,5.42,168.05,99.79,18.64,87.01,26.28,23.85,25.06,30.97,21.25,6.5,0.0,26.2,0.0,0.0,0.0,0.0
CLB,2025,1,0.5,-71.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.89,0.87,6.82,211.54,98.59,18.67,90.46,25.42,23.66,24.54,30.26,20.77,6.26,0.0,25.2,0.0,0.0,0.0,0.0
EGT,1993,10,26.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.32,0.06,0.0,0.08,97.32,6.2,34.02,24.43,6.19,15.31,36.31,14.72,15.13,0.0,25.11,857.85,0.0,1204.05,0.0
EGT,1987,4,28.5,26.5,29.62,12.29,10.86,0.0,26.79,0.0,0.0,0.0,0.0,32.55,0.0,26.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
CLB,2015,6,3.5,-75.5,32.51,7.49,8.4,6.88,15.14,1.17,0.04,2.16,0.17,85.29,11.36,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.71,0.0,0.0,0.0,0.0,0.0
EGT,1987,1,25.5,34.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.33,0.24,0.0,0.0,97.07,5.72,56.47,14.1,4.14,9.12,29.2,4.01,14.49,0.0,15.07,0.0,0.0,0.0,0.0
EGT,1987,12,26.5,33.5,27.88,6.26,7.68,0.0,13.62,0.0,0.0,0.0,0.0,38.45,0.0,14.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.96,0.0,0.0,0.0,0.0,0.0
EGT,1986,9,27.5,26.5,35.19,11.45,6.76,0.0,23.96,0.0,0.0,0.0,0.0,6.65,0.0,24.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.07,0.0,0.0,0.0,0.0,0.0
EGT,1990,5,31.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.61,0.02,0.47,101.19,10.65,73.51,20.24,14.77,17.5,33.08,14.32,6.57,0.0,21.27,0.0,837.83,0.0,0.0
EGT,1992,12,25.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.05,0.02,0.53,95.73,3.91,52.81,9.94,-0.56,4.69,24.22,1.18,12.36,0.0,9.59,0.0,0.0,0.0,0.0
EGT,1992,10,23.5,25.5,30.63,8.76,12.04,0.0,20.71,0.0,0.0,0.0,0.0,19.35,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.47,0.0,858.99,0.0,1201.44,0.0
CLB,2010,9,3.5,-71.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.93,8.81,264.37,98.76,17.84,87.0,25.38,22.94,24.16,30.72,20.66,6.67,0.0,25.25,0.0,0.0,0.0,0.0
CLB,2024,11,2.5,-70.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.95,0.93,7.71,231.2,98.69,19.52,91.13,26.01,24.4,25.21,30.79,21.34,5.45,0.0,25.8,0.0,0.0,0.0,0.0
CLB,2012,10,5.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.84,4.54,140.69,99.5,18.13,85.39,26.13,23.34,24.74,31.59,21.6,7.1,0.0,26.1,0.0,0.0,0.0,0.0
CLB,2015,7,6.0,-76.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.99,0.97,13.33,413.3,98.41,19.14,93.78,25.16,24.05,24.61,30.72,22.4,4.26,0.0,25.18,746.4,268.76,0.0,909.69
CLB,2017,10,4.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,0.93,6.77,209.98,99.06,18.8,92.02,25.31,23.85,24.58,30.14,21.14,5.52,0.0,25.09,0.0,0.0,0.0,0.0
EGT,1987,12,31.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.3,0.72,22.34,101.79,6.65,65.3,15.05,7.79,11.42,26.78,6.08,10.26,0.0,15.06,0.0,0.0,0.0,0.0
CLB,2017,3,6.0,-72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.77,0.79,6.62,205.35,75.36,11.17,87.71,13.49,11.25,12.37,20.46,8.59,7.62,0.0,14.3,0.0,0.0,1346.33,0.0
CLB,2016,2,2.5,-76.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.52,0.51,0.37,10.67,77.01,12.22,79.42,17.06,12.98,15.02,24.81,9.88,8.83,0.0,18.2,0.0,0.0,0.0,0.0
CLB,2019,5,4.0,-76.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,0.94,13.56,420.23,95.43,17.76,89.75,24.2,22.24,23.22,29.26,21.33,4.89,0.0,24.76,0.0,0.0,0.0,0.0
EGT,1992,2,25.0,26.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.0,0.09,95.96,3.33,50.48,8.2,-2.64,2.78,27.77,-1.72,12.82,0.0,8.3,0.0,0.0,0.0,0.0
EGT,1987,4,25.0,31.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.1,0.0,0.04,96.09,3.01,21.98,19.95,-4.0,7.97,35.5,7.16,16.36,0.0,21.31,0.0,0.0,0.0,0.0
EGT,1993,7,32.0,26.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.23,101.13,15.64,81.15,24.65,21.14,22.9,25.82,23.35,0.66,0.0,24.89,0.0,0.0,0.0,0.0
EGT,1989,3,22.5,31.5,28.01,10.11,12.13,0.0,24.7,0.0,0.0,0.0,0.0,45.23,0.0,25.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.22,0.0,0.0,0.0,0.0,0.0
EGT,1994,3,25.5,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.09,0.0,0.08,96.33,3.75,31.54,18.32,-1.28,8.52,33.66,5.54,16.67,0.0,20.49,0.0,0.0,0.0,0.0
EGT,1986,5,30.0,34.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.2,0.04,1.19,95.1,5.72,45.56,19.06,4.41,11.74,34.99,8.97,15.39,0.0,21.29,0.0,0.0,0.0,0.0
EGT,1992,10,24.0,31.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.32,0.05,0.0,0.0,96.51,4.65,23.25,26.11,1.74,13.93,39.46,15.29,15.85,0.0,26.8,858.99,0.0,1201.44,0.0
EGT,1985,10,24.5,28.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.05,0.0,0.0,97.25,5.26,37.42,20.0,4.0,12.0,30.42,9.98,14.25,0.0,20.92,0.0,0.0,0.0,0.0
CLB,2011,4,2.5,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.92,0.92,11.9,357.1,85.86,14.09,90.26,18.64,16.87,17.76,24.28,14.6,6.11,0.0,18.8,0.0,0.0,0.0,0.0
CLB,2021,4,3.0,-73.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.86,0.88,8.17,245.17,96.43,17.62,89.8,24.25,22.32,23.28,29.76,20.38,6.04,0.0,24.0,0.0,0.0,0.0,0.0
EGT,1991,3,27.5,31.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.22,0.26,8.09,96.3,4.41,37.87,17.44,0.81,9.12,34.85,2.58,14.66,0.0,17.9,0.0,0.0,0.0,0.0
EGT,1994,4,31.5,31.5,30.22,11.25,12.27,0.0,22.98,0.0,0.0,0.0,0.0,41.01,0.0,25.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.58,0.0,0.0,0.0,0.0,0.0
CLB,2013,4,7.0,-70.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.65,3.98,119.39,99.54,16.97,70.62,28.78,22.2,25.49,38.07,22.98,9.47,0.0,29.41,0.0,0.0,0.0,0.0
CLB,2013,5,7.0,-70.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.81,0.83,6.59,204.32,99.71,18.4,85.5,26.39,23.62,25.0,31.73,22.32,6.3,0.0,26.44,0.0,0.0,0.0,0.0
CLB,2024,12,4.5,-74.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.65,0.67,5.08,157.62,82.27,13.68,82.06,19.18,15.64,17.41,26.08,14.1,8.6,0.0,19.29,0.0,0.0,0.0,0.0
CLB,2014,1,3.0,-70.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.82,0.83,0.86,26.72,98.62,18.11,88.85,25.2,23.17,24.18,29.65,19.5,6.2,0.0,24.93,0.0,0.0,0.0,0.0
CLB,2010,10,2.5,-71.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.97,0.93,8.98,278.29,98.71,18.68,91.52,25.22,23.69,24.45,29.62,21.49,5.67,0.0,24.98,0.0,0.0,0.0,0.0
EGT,1992,5,24.5,31.5,33.53,11.51,13.02,0.0,28.1,0.0,0.0,0.0,0.0,56.23,0.0,29.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.64,0.0,0.0,839.29,0.0,0.0
EGT,1993,10,29.5,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.07,0.02,0.71,99.66,9.46,55.95,24.05,12.36,18.21,35.75,15.1,14.1,0.0,25.21,857.85,0.0,1204.05,0.0
EGT,1991,4,31.0,26.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.32,0.1,3.05,98.96,6.89,56.55,18.45,7.79,13.12,35.97,7.85,13.52,0.0,19.57,0.0,0.0,0.0,0.0
CLB,2014,1,3.0,-76.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.68,0.7,2.33,72.32,77.26,11.71,85.22,15.16,12.34,13.75,22.27,8.6,8.6,0.0,15.82,0.0,0.0,0.0,0.0
EGT,1986,9,26.0,30.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.31,0.06,0.0,0.0,97.94,5.97,27.35,27.57,5.72,16.64,39.0,17.0,15.38,0.0,28.5,0.0,0.0,0.0,0.0
EGT,1989,6,22.5,30.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.05,0.0,0.0,98.32,3.66,13.33,31.71,-0.9,15.4,44.71,18.86,17.69,0.0,33.53,0.0,0.0,0.0,0.0
CLB,2024,12,2.0,-73.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.73,0.79,8.59,266.41,97.69,19.21,91.96,25.45,23.98,24.72,30.36,21.82,5.47,0.0,25.23,0.0,0.0,0.0,0.0
CLB,2023,9,1.5,-69.5,36.24,9.26,8.18,12.84,19.62,1.22,0.04,2.14,0.14,69.96,11.55,24.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.99,0.0,0.0,0.0,0.0,0.0
CLB,2015,8,1.5,-70.5,35.91,7.66,7.71,9.41,16.32,1.01,0.03,1.72,0.13,72.68,10.76,23.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.79,0.0,0.0,0.0,0.0,0.0
EGT,1988,2,28.5,34.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.33,0.23,0.05,1.59,94.6,4.72,48.84,14.03,1.86,7.95,29.66,4.65,12.32,0.0,15.72,0.0,0.0,0.0,0.0
CLB,2023,8,2.0,-73.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.76,0.78,3.96,122.66,97.94,18.28,86.97,25.7,23.19,24.44,30.82,20.49,6.74,0.0,25.43,0.0,0.0,0.0,0.0
EGT,1986,8,30.0,25.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.36,0.08,0.02,0.74,99.16,9.16,41.32,29.2,11.82,20.51,38.54,19.41,15.99,0.0,31.97,0.0,0.0,0.0,0.0
CLB,2017,1,6.0,-70.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.59,0.54,0.43,13.24,99.72,14.91,67.11,27.47,20.17,23.82,36.18,19.69,11.03,0.0,28.21,0.0,0.0,0.0,0.0
CLB,2020,7,2.5,-71.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.97,12.66,392.61,98.92,18.0,91.85,24.58,23.11,23.85,28.69,20.05,5.41,0.0,24.31,727.92,165.83,0.0,1183.82
EGT,1984,2,31.0,25.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.3,0.11,3.27,99.34,4.71,61.75,10.7,2.4,6.55,25.6,1.59,12.96,0.0,10.67,0.0,0.0,0.0,0.0
CLB,2018,6,5.5,-70.5,36.21,7.18,8.0,5.61,14.15,1.07,0.03,1.98,0.14,91.3,11.47,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.39,0.0,0.0,0.0,0.0,0.0
EGT,1989,12,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.07,0.0,0.0,97.78,4.75,57.68,11.59,2.39,6.99,22.25,3.89,12.9,0.0,11.55,0.0,0.0,0.0,0.0
EGT,1987,6,24.5,31.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.08,0.0,0.0,95.92,4.23,17.66,28.96,0.59,14.77,41.06,16.96,16.2,0.0,30.48,0.0,0.0,0.0,0.0
EGT,1984,8,27.5,30.5,36.01,11.54,10.67,0.0,26.05,0.0,0.0,0.0,0.0,20.77,0.0,26.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.87,0.0,0.0,0.0,0.0,0.0
CLB,2014,12,0.5,-75.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.9,0.88,7.09,219.74,98.26,18.74,91.88,25.14,23.67,24.41,29.68,21.64,5.3,0.0,24.98,0.0,0.0,0.0,0.0
EGT,1994,4,26.5,26.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.05,0.01,0.26,98.04,3.16,20.55,22.39,-3.21,9.59,41.51,6.48,15.6,0.0,23.26,0.0,0.0,0.0,0.0
EGT,1994,3,24.0,30.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.24,0.04,0.0,0.0,99.49,3.19,27.78,17.68,-2.73,7.48,33.08,5.4,16.47,0.0,18.78,0.0,0.0,0.0,0.0
CLB,2015,5,6.5,-73.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.72,0.76,4.22,130.97,92.19,17.15,87.34,23.56,21.06,22.31,29.78,19.64,6.48,0.0,23.4,0.0,0.0,0.0,0.0
EGT,1987,7,26.5,25.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.04,0.0,0.0,98.07,5.1,21.0,29.39,3.39,16.39,40.61,18.95,14.63,0.0,30.89,0.0,0.0,0.0,0.0
EGT,1986,11,30.0,26.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.29,0.79,23.64,101.53,6.75,61.98,16.25,8.11,12.18,27.34,7.83,11.03,0.0,16.55,0.0,0.0,0.0,0.0
CLB,2012,5,6.0,-71.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.86,0.88,8.18,253.71,93.64,15.99,86.43,22.77,20.2,21.48,28.08,18.17,6.02,0.0,22.86,0.0,0.0,0.0,0.0
CLB,2020,12,5.5,-75.5,31.63,8.07,8.14,11.63,16.98,1.18,0.04,2.26,0.17,80.83,10.97,24.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,0.0,0.0,0.0,0.0
CLB,2021,5,4.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.66,0.69,2.42,75.08,99.24,18.21,88.0,25.67,23.36,24.51,31.86,21.62,6.56,0.0,25.55,0.0,0.0,0.0,0.0
EGT,1984,9,30.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.35,0.07,0.0,0.0,99.41,8.62,45.35,26.41,10.9,18.66,38.53,15.51,14.93,0.0,28.44,0.0,0.0,0.0,0.0
CLB,2015,9,4.5,-76.5,33.72,7.87,8.52,7.8,16.47,1.11,0.03,1.96,0.17,84.89,11.97,25.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.02,0.0,0.0,0.0,0.0,0.0
EGT,1992,1,29.0,26.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.29,0.29,0.14,4.2,102.54,5.46,69.62,11.13,5.24,8.19,19.05,2.45,10.68,0.0,11.22,0.0,0.0,0.0,0.0
CLB,2017,5,2.5,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.84,6.64,205.77,85.98,14.48,88.76,19.39,17.32,18.35,24.78,15.1,6.53,0.0,19.5,0.0,0.0,0.0,0.0
CLB,2010,12,7.0,-76.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.98,16.04,497.34,98.36,17.58,93.38,23.82,22.63,23.22,28.53,19.91,4.66,0.0,23.85,0.0,0.0,0.0,0.0
EGT,1985,11,27.5,25.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.07,0.05,1.56,99.58,5.52,48.12,16.89,4.43,10.66,28.38,8.43,12.31,0.0,16.5,0.0,0.0,0.0,0.0
CLB,2011,11,4.0,-71.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.94,12.39,371.66,98.86,18.31,90.04,25.2,23.39,24.3,29.92,20.48,5.86,0.0,25.05,0.0,0.0,0.0,0.0
CLB,2010,11,4.5,-75.5,31.14,7.1,7.98,6.22,14.21,1.14,0.03,2.07,0.18,88.74,11.51,25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.66,0.0,0.0,0.0,0.0,0.0
CLB,2014,1,1.5,-75.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.63,0.64,3.1,96.15,92.86,16.27,86.43,23.06,20.33,21.69,29.75,17.83,7.35,0.0,22.77,0.0,0.0,0.0,0.0
EGT,1985,10,29.5,32.5,31.11,7.78,8.5,0.0,18.88,0.0,0.0,0.0,0.0,32.73,0.0,19.1,0.29,0.29,0.07,0.0,0.1,99.1,9.27,61.75,20.99,12.35,16.67,28.98,13.09,9.8,27.97,22.3,0.0,0.0,0.0,0.0
EGT,1989,4,26.5,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.32,0.08,0.0,0.0,98.76,3.06,17.78,24.55,-3.72,10.41,41.14,6.96,17.91,0.0,25.26,0.0,0.0,0.0,0.0
EGT,1993,6,28.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.07,0.0,0.0,98.72,5.72,27.3,27.95,4.92,16.44,40.69,16.75,16.66,0.0,30.2,0.0,0.0,0.0,0.0
EGT,1985,10,27.5,29.5,29.88,8.81,7.32,0.0,20.17,0.0,0.0,0.0,0.0,9.31,0.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.85,0.0,0.0,0.0,0.0,0.0
EGT,1992,12,27.5,34.5,28.95,6.6,4.72,0.0,13.92,0.0,0.0,0.0,0.0,28.87,0.0,14.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35,0.0,0.0,0.0,0.0,0.0
CLB,2021,4,1.0,-75.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.89,0.87,8.25,247.45,97.94,17.98,91.21,24.55,22.92,23.73,29.98,20.86,5.73,0.0,24.37,0.0,0.0,0.0,0.0
EGT,1992,8,23.5,30.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.06,0.01,0.16,98.82,5.48,19.39,31.83,4.78,18.3,42.03,22.01,15.36,0.0,33.91,0.0,0.0,0.0,0.0
EGT,1986,1,31.5,33.5,0.0,5.69,5.33,0.0,11.39,0.0,0.0,0.0,0.0,45.29,0.0,13.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46,0.0,0.0,0.0,0.0,0.0
EGT,1988,5,27.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.08,0.0,0.0,99.65,4.43,22.07,27.76,1.49,14.63,43.49,12.77,18.03,0.0,28.92,0.0,0.0,0.0,0.0
EGT,1985,1,26.5,33.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.06,0.0,0.1,97.06,4.21,37.13,16.51,-0.04,8.24,30.98,4.41,13.93,0.0,16.75,0.0,0.0,0.0,0.0
EGT,1984,9,27.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.04,0.0,0.07,98.49,5.99,28.59,26.71,5.9,16.31,37.84,15.53,13.83,0.0,27.69,0.0,0.0,0.0,0.0
EGT,1989,6,32.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,101.26,14.02,79.52,23.18,19.43,21.3,24.94,21.69,0.8,0.0,23.54,0.0,0.0,0.0,0.0
EGT,1985,4,22.0,30.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.08,0.04,1.14,97.52,3.11,17.73,24.09,-3.64,10.23,39.39,10.09,17.23,0.0,25.39,0.0,0.0,0.0,0.0
EGT,1988,1,24.5,31.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.07,0.0,0.0,96.65,4.22,48.33,12.44,0.53,6.48,27.22,1.04,13.37,0.0,12.54,0.0,0.0,0.0,0.0
EGT,1984,8,29.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.08,0.0,0.0,100.63,7.76,37.14,28.15,9.66,18.91,41.74,17.61,15.78,0.0,30.3,0.0,0.0,0.0,0.0
CLB,2013,1,6.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.54,0.36,0.0,0.05,99.76,12.79,48.91,30.24,17.75,23.99,38.71,22.82,11.33,0.0,31.15,0.0,0.0,0.0,0.0
CLB,2009,9,6.0,-72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.82,0.83,2.24,67.26,75.45,10.57,85.78,12.97,10.36,11.66,18.58,7.62,8.35,0.0,13.63,0.0,0.0,0.0,0.0
EGT,1987,8,22.5,29.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.04,0.0,0.07,98.02,4.94,17.75,31.67,3.13,17.4,43.3,19.91,16.26,0.0,33.3,0.0,0.0,0.0,0.0
